1.10000000000000	13.6900000000000	13.1700000000000
1.11000000000000	18.8000000000000	46.5800000000000
1.12000000000000	27.7000000000000	60.2500000000000
1.13000000000000	41.1000000000000	80.7300000000000
1.14000000000000	63.8000000000000	111.400000000000
1.15000000000000	96.5000000000000	150.520000000000
1.15500000000000	120.800000000000	183.940000000000
1.15700000000000	133.300000000000	190.080000000000
1.16000000000000	153.800000000000	212.120000000000
1.16600000000000	192.400000000000	249.340000000000
