1.10000000000000	18.77	55.90
1.11000000000000	24.82	66.82
1.12000000000000	35.34	82.74
1.13000000000000	51.26	106.58
1.14000000000000	78.43	142.49
1.15000000000000	117.76	188.622
1.15500000000000	147.04	228.06
1.15700000000000	162.09	235.57
1.16000000000000	186.99	261.80
1.16600000000000	233.77	306.38
